date,mv_total,gmv_total,pnl,return
2010-05-19,20790.580168430002,20790.580168430002,-173.6374999999971,-0.008282565214035031
2010-05-20,20117.05414242,20117.05414242,-673.526026010004,-0.032395730208276574
2010-05-21,20267.08906641,20267.08906641,150.03492399000243,0.007458096147071158
2010-05-24,20222.462992419998,20222.462992419998,-44.626073990002624,-0.002201898548122694
2010-05-25,20104.546768430002,20104.546768430002,-117.91622398999607,-0.005830952640842768
2010-05-26,19979.10709242,19979.10709242,-125.43967601000259,-0.0062393685097631435
2010-05-27,20464.900244440003,20464.900244440003,485.7931520200036,0.024315058214203766
2010-05-28,20064.46319242,20064.46319242,-400.43705202000274,-0.01956701705051289
2010-06-01,19696.08936641,19696.08936641,-368.3738260099999,-0.018359515650992586
2010-06-02,19842.0445404,19842.0445404,145.955173989998,0.007410363106846507
2010-06-03,20091.54079242,20091.54079242,249.49625202000243,0.012574120147347045
2010-06-04,19563.753516409997,19563.753516409997,-527.7872760100036,-0.026269128956457277
2010-06-07,19310.556290399996,19310.556290399996,-253.19722601000103,-0.012942159887550209
2010-06-08,19292.47544242,19292.47544242,-18.08084797999618,-0.0009363193741334097
2010-06-09,19247.680266410003,19247.680266410003,-44.795176009996794,-0.0023218988223513426
2010-06-10,19893.8270404,19893.8270404,646.1467739899963,0.03357011156911294
2010-06-11,20001.327090400002,20001.327090400002,107.50005000000237,0.005403688781534743
2010-06-14,20040.4453904,20040.4453904,39.11829999999827,0.0019557852248099916
2010-06-15,20468.59719444,20468.59719444,428.15180404000057,0.021364385656074125
2010-06-16,20603.470566410004,20603.470566410004,134.87337197000306,0.006589282630792059
2010-06-17,20596.133068430005,20596.133068430005,-7.337497979999171,-0.00035612922378047696
2010-06-18,20740.99122045,20740.99122045,144.85815201999503,0.007033269378222906
2010-06-21,20739.216294439997,20739.216294439997,-1.7749260100026731,-8.557575629519754e-05
2010-06-22,20394.279492420002,20394.279492420002,-344.9368020199945,-0.016632103987095692
2010-06-23,20376.96319242,20376.96319242,-17.31630000000223,-0.0008490763307641425
2010-06-24,19997.0641904,19997.0641904,-379.8990020199999,-0.018643553430047866
2010-06-25,20809.58704242,20809.58704242,812.5228520199998,0.04063210700749109
2010-06-28,20612.847790400003,20612.847790400003,-196.73925201999737,-0.009454260270468029
2010-06-29,20220.63279242,20220.63279242,-392.2149979800015,-0.01902769583165831
2010-06-30,20257.25149242,20257.25149242,36.61869999999908,0.0018109571730973162
2010-07-01,20114.574442420002,20114.574442420002,-142.67704999999842,-0.007043258067531366
2010-07-02,19962.57394242,19962.57394242,-152.00050000000192,-0.0075567345675205955
2010-07-06,20117.591968430002,20117.591968430002,155.01802601000236,0.007765432777212755
2010-07-07,20658.56109242,20658.56109242,540.9691239899985,0.026890351729915052
2010-07-08,20771.41811641,20771.41811641,112.85702399000002,0.005462966345289644
2010-07-09,20886.73859242,20886.73859242,115.32047600999795,0.005551882657395035
2010-07-12,20973.70101641,20973.70101641,86.96242399000039,0.004163523357426424
2010-07-13,21272.60261641,21272.60261641,298.90160000000105,0.014251256836651738
2010-07-14,21172.92024444,21172.92024444,-99.68237197000053,-0.004685950927936999
2010-07-15,21162.49854444,21162.49854444,-10.421699999998964,-0.0004922183562626747
2010-07-16,20642.208016409997,20642.208016409997,-520.2905280300038,-0.02458549622283135
2010-07-19,20758.86451641,20758.86451641,116.6565000000046,0.0056513576409686905
2010-07-20,20801.804992420002,20801.804992420002,42.940476010000566,0.002068536840059698
2010-07-21,20736.33274242,20736.33274242,-65.47225000000253,-0.0031474311976225078
2010-07-22,21333.74834444,21333.74834444,597.4156020199989,0.02881008949079389
2010-07-23,21645.32971843,21645.32971843,311.58137399000043,0.014605092783481988
2010-07-26,21819.76659242,21819.76659242,174.4368739900019,0.008058868876526182
2010-07-27,21735.48704444,21735.48704444,-84.27954798000064,-0.0038625320588571155
2010-07-28,21593.78717045,21593.78717045,-141.69987399000092,-0.006519286809643754
2010-07-29,21388.52879242,21388.52879242,-205.25837803000104,-0.00950543674482851
2010-07-30,21423.42801843,21423.42801843,34.89922601000217,0.0016316795955768626
2010-08-02,21811.421544440003,21811.421544440003,387.9935260100028,0.018110711585289874
2010-08-03,21649.998820449997,21649.998820449997,-161.4227239900065,-0.007400834634327391
2010-08-04,21860.31716843,21860.31716843,210.31834798000273,0.00971447387707669
2010-08-05,21726.01949444,21726.01949444,-134.29767399000048,-0.006143445813492132
2010-08-06,21658.17336843,21658.17336843,-67.84612600999753,-0.0031228051704252913
2010-08-09,21813.11002045,21813.11002045,154.9366520199983,0.007153726650181991
2010-08-10,21722.26459444,21722.26459444,-90.84542601000066,-0.004164716811350222
2010-08-11,21261.855344440002,21261.855344440002,-460.409249999997,-0.021195269397364935
2010-08-12,21099.35499444,21099.35499444,-162.50035000000207,-0.0076428113806397135
2010-08-13,20944.93799646,20944.93799646,-154.416997979999,-0.007318564857584087
2010-08-16,20910.15549646,20910.15549646,-34.782500000001164,-0.0016606637845325567
2010-08-17,21176.55162045,21176.55162045,266.3961239900018,0.012740035531304539
2010-08-18,21131.01669646,21131.01669646,-45.534923990002426,-0.0021502520715426243
2010-08-19,20740.686068429997,20740.686068429997,-390.3306280300021,-0.018471928428100304
2010-08-20,20513.66546843,20513.66546843,-227.0205999999962,-0.010945664924052356
2010-08-23,20435.72129646,20435.72129646,-77.94417197000075,-0.0037996218710866225
2010-08-24,20142.02357045,20142.02357045,-293.6977260099993,-0.014371781732063216
2010-08-25,20238.68054242,20238.68054242,96.65697196999827,0.004798771664223489
2010-08-26,20067.50354646,20067.50354646,-171.17699595999875,-0.008457912836818293
2010-08-27,20208.160842420002,20208.160842420002,140.65729596000165,0.007009207479861779
2010-08-30,19967.264768430003,19967.264768430003,-240.89607398999942,-0.011920732216477714
2010-08-31,19790.66536843,19790.66536843,-176.5994000000028,-0.00884444624980496
2010-09-01,20293.47696843,20293.47696843,502.8116000000009,0.025406503047749274
2010-09-02,20550.13364444,20550.13364444,256.6566760099995,0.01264724997146982
2010-09-03,20891.75236843,20891.75236843,341.6187239899991,0.016623674079240258
2010-09-07,20667.25339646,20667.25339646,-224.49897196999882,-0.010745818158808151
2010-09-08,20685.79467045,20685.79467045,18.541273989998444,0.0008971329491307412
2010-09-09,20755.64764646,20755.64764646,69.85297600999911,0.003376857264748123
2010-09-10,21004.94367247,21004.94367247,249.2960260100008,0.012010997211764574
2010-09-13,21178.78454444,21178.78454444,173.8408719700019,0.008276188438336218
2010-09-14,21201.32422247,21201.32422247,22.539678029999777,0.001064257393180723
2010-09-15,21300.82227045,21300.82227045,99.49804797999968,0.004693011008932491
2010-09-16,21313.12224646,21313.12224646,12.299976009999227,0.0005774413707522186
2010-09-17,21608.84279444,21608.84279444,295.72054797999954,0.013875045831406307
2010-09-20,22021.71647045,22021.71647045,412.87367601000005,0.01910669997174641
2010-09-21,21932.07794646,21932.07794646,-89.63852399000098,-0.004070460361719874
2010-09-22,22128.23817247,22128.23817247,196.16022601000077,0.00894398727238066
2010-09-23,22033.38284444,22033.38284444,-94.85532803000024,-0.004286619083303744
2010-09-24,22037.03992045,22037.03992045,3.65707601000031,0.00016597887105307407
2010-09-27,21911.87807247,21911.87807247,-125.16184797999813,-0.005679612526537703
2010-09-28,22114.59467247,22114.59467247,202.71659999999974,0.009251447973996019
2010-09-29,22201.23352247,22201.23352247,86.63884999999937,0.003917722720365058
2010-09-30,22169.73692045,22169.73692045,-31.496602020000864,-0.0014186870287240527
2010-10-01,22748.893646459997,22748.893646459997,579.1567260099982,0.026123752757560625
2010-10-04,22675.71322247,22675.71322247,-73.18042398999751,-0.003216878373396681
2010-10-05,23149.38872045,23149.38872045,473.6754979799989,0.020889111329500443
2010-10-06,23224.98919848,23224.98919848,75.6004780300027,0.0032657656296219972
2010-10-07,23264.393296460003,23264.393296460003,39.4040979800011,0.0016966250293275476
2010-10-08,23294.41092247,23294.41092247,30.01762600999791,0.0012902819182722958
2010-10-11,23151.411022469998,23151.411022469998,-142.99990000000253,-0.0061388073077247585
2010-10-12,23218.70392449,23218.70392449,67.29290202000266,0.002906643657904606
2010-10-13,23197.28697247,23197.28697247,-21.41695202000119,-0.0009224008407037187
2010-10-14,23263.00672449,23263.00672449,65.71975201999885,0.002833079234567215
2010-10-15,23217.54729848,23217.54729848,-45.459426009998424,-0.001954150920746689
2010-10-18,23298.54254848,23298.54254848,80.99524999999994,0.0034885360179841562
2010-10-19,23161.35069848,23161.35069848,-137.19184999999925,-0.00588843056232069
2010-10-20,23256.554998479998,23256.554998479998,95.2042999999976,0.004110481346247363
2010-10-21,23447.63079646,23447.63079646,191.07579798000006,0.008215997510916395
2010-10-22,23393.413246459997,23393.413246459997,-54.21755000000121,-0.002312282655362652
2010-10-25,23431.713722469998,23431.713722469998,38.30047601000115,0.0016372333360030744
2010-10-26,23267.03184646,23267.03184646,-164.68187600999954,-0.0070281618306080595
2010-10-27,23191.34259444,23191.34259444,-75.6892520199981,-0.003253068656091318
2010-10-28,22678.48144444,22678.48144444,-512.8611500000006,-0.02211433632664961
2010-10-29,22549.665594439997,22549.665594439997,-128.81585000000268,-0.005680091513869168
2010-11-01,22562.89347045,22562.89347045,13.227876010001637,0.0005866107395076092
2010-11-02,22670.110920450003,22670.110920450003,107.21745000000374,0.004751937074933377
2010-11-03,22806.948844439998,22806.948844439998,136.83792398999503,0.0060360500427263375
2010-11-04,23086.609720450004,23086.609720450004,279.6608760100062,0.012262090730219777
2010-11-05,22968.06879646,22968.06879646,-118.54092399000365,-0.0051346180935782915
2010-11-08,22823.29452045,22823.29452045,-144.7742760100009,-0.006303284672863563
2010-11-09,22821.19851843,22821.19851843,-2.0960020200000145,-9.183608519458542e-05
2010-11-10,22976.577220450003,22976.577220450003,155.3787020200034,0.006808525060352233
2010-11-11,22687.721596460004,22687.721596460004,-288.855623989999,-0.012571743006739355
2010-11-12,22354.43319444,22354.43319444,-333.28840202000356,-0.014690254400512748
2010-11-15,22572.35759242,22572.35759242,217.92439798000123,0.009748598682171261
2010-11-16,22276.86241843,22276.86241843,-295.4951739900025,-0.013091019525990122
2010-11-17,22309.72021641,22309.72021641,32.85779798000294,0.0014749742294417612
2010-11-18,22537.90359242,22537.90359242,228.18337600999803,0.01022798017171711
2010-11-19,22442.62491843,22442.62491843,-95.27867399000024,-0.004227486092452937
2010-11-22,22377.026418430003,22377.026418430003,-65.59849999999642,-0.0029229424026120387
2010-11-23,22151.328818429996,22151.328818429996,-225.6976000000068,-0.010086130113075242
2010-11-24,22401.069566410002,22401.069566410002,249.74074798000584,0.011274300969801088
2010-11-26,22286.73116843,22286.73116843,-114.3383979800019,-0.005104149051501139
2010-11-29,22273.2947404,22273.2947404,-13.43642802999966,-0.0006028891329309394
2010-11-30,22104.774240400002,22104.774240400002,-168.52049999999872,-0.007566033762141711
2010-12-01,22528.269240399997,22528.269240399997,423.49499999999534,0.01915853088542252
2010-12-02,22682.663390399997,22682.663390399997,154.39415000000008,0.006853351598050228
2010-12-03,22730.405766410004,22730.405766410004,47.74237601000641,0.0021047958605342476
2010-12-06,22718.610040400003,22718.610040400003,-11.79572601000109,-0.0005189404065735204
2010-12-07,22592.890792420003,22592.890792420003,-125.71924797999964,-0.005533756147776514
2010-12-08,22640.051240399996,22640.051240399996,47.16044797999348,0.0020874021130494747
2010-12-09,22519.64806641,22519.64806641,-120.40317398999468,-0.005318149358917612
2010-12-10,22825.402792419998,22825.402792419998,305.7547260099964,0.013577242641995557
2010-12-13,22947.0450404,22947.0450404,121.64224798000214,0.005329248692180766
2010-12-14,23181.71856843,23181.71856843,234.67352802999812,0.010226742816638712
2010-12-15,23064.89709242,23064.89709242,-116.82147600999815,-0.005039379443122494
2010-12-16,23305.45304444,23305.45304444,240.5559520200004,0.01042952635149863
2010-12-17,24200.61529242,24200.61529242,895.1622479799989,0.038409991269985566
2010-12-20,23895.99564242,23895.99564242,-304.61965000000055,-0.012587268807806362
2010-12-21,23821.51884444,23821.51884444,-74.47679797999808,-0.0031167062086246977
2010-12-22,23860.680442419998,23860.680442419998,39.16159797999717,0.001643958902693532
2010-12-23,23746.46096843,23746.46096843,-114.21947398999691,-0.004786932806280508
2010-12-27,23782.64536843,23782.64536843,36.18439999999828,0.0015237807456067731
2010-12-28,23676.38491641,23676.38491641,-106.26045202000023,-0.004467982866239728
2010-12-29,23851.10469444,23851.10469444,174.71977803000118,0.007379495587981566
2010-12-30,23785.70284444,23785.70284444,-65.40185000000201,-0.002742088923673558
2010-12-31,23767.860716410003,23767.860716410003,-17.842128029995365,-0.0007501198575751156
2011-01-03,23851.70091641,23851.70091641,83.84019999999873,0.003527460927188697
2011-01-04,23771.99609242,23771.99609242,-79.7048239900032,-0.003341683021656827
2011-01-05,23738.495842419998,23738.495842419998,-33.50025000000096,-0.0014092316804091842
2011-01-06,23723.59689444,23723.59689444,-14.898947979996592,-0.0006276281394953509
2011-01-07,23733.39581843,23733.39581843,9.798923989998002,0.0004130454599107214
2011-01-10,23688.080018430002,23688.080018430002,-45.31579999999667,-0.001909368568521752
2011-01-11,23905.18039242,23905.18039242,217.10037398999702,0.009164962876733185
2011-01-12,24273.94334242,24273.94334242,368.7629500000003,0.015426068490030254
2011-01-13,24213.905166410004,24213.905166410004,-60.03817600999537,-0.0024733589908763065
2011-01-14,24198.88989242,24198.88989242,-15.015273990004061,-0.0006201095563400649
2011-01-18,24285.8264404,24285.8264404,86.93654797999989,0.003592584137805055
2011-01-19,24207.9458904,24207.9458904,-77.88055000000168,-0.003206831366893259
2011-01-20,24470.55921843,24470.55921843,262.61332803000187,0.010848228479151789
2011-01-21,24526.100118430004,24526.100118430004,55.5409000000036,0.002269702931765094
2011-01-24,24760.59749444,24760.59749444,234.49737600999651,0.009561135886980487
2011-01-25,24645.05961843,24645.05961843,-115.53787600999931,-0.004666199029968565
2011-01-26,24868.531040399997,24868.531040399997,223.4714219699963,0.009067595105466175
2011-01-27,24806.15566641,24806.15566641,-62.37537398999848,-0.0025082050036918657
2011-01-28,24396.804292419998,24396.804292419998,-409.35137399000087,-0.016502007787700168
2011-01-31,24436.38751439,24436.38751439,39.58322197000234,0.0016224756937652796
2011-02-01,24704.06654242,24704.06654242,267.67902803000106,0.01095411618727904
2011-02-02,24765.56196641,24765.56196641,61.495423989999836,0.0024892834499292693
2011-02-03,24839.53851439,24839.53851439,73.97654797999712,0.002987073262473716
2011-02-04,24833.91766641,24833.91766641,-5.620847979997052,-0.00022628632881971367
2011-02-07,24912.60171641,24912.60171641,78.68404999999984,0.003168410681590794
2011-02-08,24983.18281439,24983.18281439,70.58109797999714,0.0028331484115329264
2011-02-09,25099.003790400002,25099.003790400002,115.8209760100035,0.004635957590771511
2011-02-10,24997.30449242,24997.30449242,-101.69929798000157,-0.0040519256791737845
2011-02-11,24989.984216409997,24989.984216409997,-7.320276010002999,-0.000292842614779687
2011-02-14,25038.05946439,25038.05946439,48.07524798000304,0.0019237806460250528
2011-02-15,24960.0320404,24960.0320404,-78.02742398999908,-0.0031163526910291672
2011-02-16,25337.776568430003,25337.776568430003,377.7445280300017,0.015133976086993295
2011-02-17,25548.7163904,25548.7163904,210.93982196999787,0.008325111771362748
2011-02-18,25483.6503904,25483.6503904,-65.06600000000253,-0.002546742427515847
2011-02-22,25063.30901843,25063.30901843,-420.34137196999654,-0.016494551036861815
2011-02-23,24574.3140404,24574.3140404,-488.9949780300012,-0.01951039177111147
2011-02-24,24689.826940400002,24689.826940400002,115.51290000000154,0.00470055440042394
2011-02-25,24879.382568430003,24879.382568430003,189.55562803000066,0.007677479007349053
2011-02-28,24914.91831641,24914.91831641,35.53574797999681,0.0014283211362764447
2011-03-01,24618.02391641,24618.02391641,-296.89440000000104,-0.011916330458304314
2011-03-02,24713.34266843,24713.34266843,95.31875202000083,0.0038719091485024393
2011-03-03,25379.915018429998,25379.915018429998,666.5723499999986,0.026972164750967087
2011-03-04,25240.07274444,25240.07274444,-139.84227398999792,-0.005509958322888364
2011-03-07,25137.51391843,25137.51391843,-102.55882601000121,-0.004063333218110254
2011-03-08,25274.811492419998,25274.811492419998,137.29757398999936,0.005461859690481852
2011-03-09,25170.688270450002,25170.688270450002,-104.12322196999594,-0.004119643859706867
2011-03-10,24668.01391843,24668.01391843,-502.6743520200034,-0.019970624029782114
2011-03-11,24876.05496843,24876.05496843,208.0410499999998,0.008433635990636734
2011-03-14,24754.79671843,24754.79671843,-121.25824999999895,-0.00487449678632268
2011-03-15,24224.12251641,24224.12251641,-530.6742020199999,-0.0214372272192771
2011-03-16,23692.57216843,23692.57216843,-531.5503479799991,-0.021943017651925856
2011-03-17,23825.26661641,23825.26661641,132.6944479800004,0.005600677167370449
2011-03-18,24201.36021641,24201.36021641,376.09360000000015,0.015785493864776345
2011-03-21,24447.237892420002,24447.237892420002,245.87767601000087,0.010159663498718663
2011-03-22,24419.058568430002,24419.058568430002,-28.17932398999983,-0.0011526588039926233
2011-03-23,24658.778492420002,24658.778492420002,239.7199239900001,0.00981691916247418
2011-03-24,25046.15781843,25046.15781843,387.3793260099992,0.015709591054118066
2011-03-25,25598.73864242,25598.73864242,552.5808239899998,0.02206249868725929
2011-03-28,25405.93901641,25405.93901641,-192.7996260100008,-0.007531606486677056
2011-03-29,25656.134816409998,25656.134816409998,250.1957999999977,0.00984792570896098
2011-03-30,25764.54974242,25764.54974242,108.41492601000209,0.004225692092195477
2011-03-31,25914.708670450003,25914.708670450003,150.15892803000315,0.005828121567472033
2011-04-01,25866.38464646,25866.38464646,-48.32402399000421,-0.0018647334455704767
2011-04-04,25988.49629646,25988.49629646,122.11165000000256,0.0047208626821650945
2011-04-05,25916.25896843,25916.25896843,-72.23732803000166,-0.0027795885997390357
2011-04-06,25970.31207247,25970.31207247,54.05310403999829,0.002085683126791027
2011-04-07,25902.254196460002,25902.254196460002,-68.05787600999611,-0.002620602933845473
2011-04-08,25979.25359646,25979.25359646,76.99939999999697,0.00297269107993392
2011-04-11,26270.83014444,26270.83014444,291.5765479799993,0.011223438229177152
2011-04-12,26074.20889646,26074.20889646,-196.62124797999786,-0.0074843941702242844
2011-04-13,26303.29427045,26303.29427045,229.0853739899976,0.008785899311449574
2011-04-14,26088.98941843,26088.98941843,-214.3048520199991,-0.008147452931808519
2011-04-15,25879.07944444,25879.07944444,-209.90997398999752,-0.008045922002701711
2011-04-18,25670.20627247,25670.20627247,-208.87317197000084,-0.008071120629249307
2011-04-19,25944.64859646,25944.64859646,274.44232398999884,0.010691083705249627
2011-04-20,26300.69089444,26300.69089444,356.0422979799987,0.013723149753070096
2011-04-21,26535.180922469997,26535.180922469997,234.49002802999894,0.008915736433356303
2011-04-25,26465.66629444,26465.66629444,-69.51462802999595,-0.002619715623311647
2011-04-26,26722.46169444,26722.46169444,256.79539999999906,0.009702963724512292
2011-04-27,26854.796898480003,26854.796898480003,132.33520404000228,0.004952208578431039
2011-04-28,26960.436748480002,26960.436748480002,105.63984999999957,0.003933742280731289
2011-04-29,26958.938646459996,26958.938646459996,-1.4981020200066268,-5.556668217143734e-05
2011-05-02,27183.132998479996,27183.132998479996,224.19435202000022,0.008316141631541596
2011-05-03,26657.370798480002,26657.370798480002,-525.7621999999938,-0.019341486503023475
2011-05-04,26565.52917247,26565.52917247,-91.84162601000207,-0.0034452619766701664
2011-05-05,26174.652948479998,26174.652948479998,-390.8762239900025,-0.014713662259552063
2011-05-06,26323.45402045,26323.45402045,148.80107197000325,0.0056849300834243
2011-05-09,26526.81257247,26526.81257247,203.35855201999948,0.007725374939854701
2011-05-10,26820.130146459996,26820.130146459996,293.31757398999616,0.011057399873756646
2011-05-11,26625.66782247,26625.66782247,-194.46232398999564,-0.0072506107512555484
2011-05-12,26854.18329646,26854.18329646,228.515473989999,0.008582525535646868
2011-05-13,26545.72462449,26545.72462449,-308.45867196999825,-0.011486429081261962
2011-05-16,26572.45929646,26572.45929646,26.73467196999991,0.0010071178070361064
2011-05-17,26558.46447247,26558.46447247,-13.994823990000441,-0.0005266664945786648
2011-05-18,26644.640348480003,26644.640348480003,86.17587601000196,0.0032447612360770872
2011-05-19,26742.54434646,26742.54434646,97.90399797999635,0.00367443495950881
2011-05-20,26734.70302449,26734.70302449,-7.841321969997807,-0.0002932152553777323
2011-05-23,26331.96619646,26331.96619646,-402.73682802999974,-0.015064196810455566
