date,symbol,weight
2010-02-23,ACN,0.48127407319855475
2010-02-23,ATVI,0.07566977234690503
2010-02-24,MMM,0.38152416190001764
2010-02-24,ABT,0.062104315551647714
2010-02-24,ACN,0.47982368114801266
2010-02-24,ATVI,0.07654784140032203
2010-02-25,MMM,0.3830368941891328
2010-02-25,ABT,0.06236659555504394
2010-02-25,ACN,0.4773550578725255
2010-02-25,ATVI,0.07724145238329772
2010-02-26,MMM,0.3834162126494905
2010-02-26,ABT,0.06229262815332067
2010-02-26,ACN,0.4780145358891054
2010-02-26,ATVI,0.07627662330808334
2010-03-01,MMM,0.3832777943122369
2010-03-01,ABT,0.06194925421020219
2010-03-01,ACN,0.47671898711226074
2010-03-01,ATVI,0.07805396436530006
2010-03-02,MMM,0.3827993108431849
2010-03-02,ABT,0.06178073811319623
2010-03-02,ACN,0.4789119878383172
2010-03-02,ATVI,0.07650796320530177
2010-03-03,MMM,0.38202361382192546
2010-03-03,ABT,0.06118877167574898
2010-03-03,ACN,0.4791802248055381
2010-03-03,ATVI,0.07760738969678745
2010-03-04,MMM,0.3807084200917714
2010-03-04,ABT,0.06096306657460952
2010-03-04,ACN,0.48058448662847914
2010-03-04,ATVI,0.07774402670513994
2010-03-05,MMM,0.38350187670796465
2010-03-05,ABT,0.06062044685507656
2010-03-05,ACN,0.47891214518753844
2010-03-05,ATVI,0.07696553124942034
2010-03-08,MMM,0.37874915443239326
2010-03-08,ABT,0.06081295736767719
2010-03-08,ACN,0.4828108458451158
2010-03-08,ATVI,0.07762704235481391
2010-03-09,MMM,0.37791854301907474
2010-03-09,ABT,0.06059652728663565
2010-03-09,ACN,0.4846705294864389
2010-03-09,ATVI,0.07681440020785073
2010-03-10,MMM,0.37640466723810645
2010-03-10,ABT,0.06092663369348984
2010-03-10,ACN,0.48527406414476076
2010-03-10,ATVI,0.0773946349236429
2010-03-11,MMM,0.3747307500515172
2010-03-11,ABT,0.061443825048188856
2010-03-11,ACN,0.484207824107724
2010-03-11,ATVI,0.07961760079257005
2010-03-12,MMM,0.37508468240185944
2010-03-12,ABT,0.06028334691954621
2010-03-12,ACN,0.48533322161715114
2010-03-12,ATVI,0.07929874906144309
2010-03-15,MMM,0.3728095751871971
2010-03-15,ABT,0.060314348312951495
2010-03-15,ACN,0.4874602066049628
2010-03-15,ATVI,0.07941586989488851
2010-03-16,MMM,0.375901580600996
2010-03-16,ABT,0.060384173678443405
2010-03-16,ACN,0.4833414649735332
2010-03-16,ATVI,0.08037278074702751
2010-03-17,MMM,0.37604178571069763
2010-03-17,ABT,0.059826875380172576
2010-03-17,ACN,0.483207768937194
2010-03-17,ATVI,0.08092356997193582
2010-03-18,MMM,0.379956511562319
2010-03-18,ABT,0.05857793014193636
2010-03-18,ACN,0.47999764888539664
2010-03-18,ATVI,0.08146790941034807
2010-03-19,MMM,0.3765418526062965
2010-03-19,ABT,0.05892100300432464
2010-03-19,ACN,0.48308171334783345
2010-03-19,ATVI,0.0814554310415455
2010-03-22,MMM,0.37407713399100506
2010-03-22,ABT,0.059070739429046254
2010-03-22,ACN,0.4848513432001617
2010-03-22,ATVI,0.08200078337978696
2010-03-23,MMM,0.3754425245778967
2010-03-23,ABT,0.059433235695153804
2010-03-23,ACN,0.4832654577899282
2010-03-23,ATVI,0.08185878193702123
2010-03-24,MMM,0.37625043698809857
2010-03-24,ABT,0.05958136854196487
2010-03-24,ACN,0.4816660318991749
2010-03-24,ATVI,0.08250216257076169
2010-03-25,MMM,0.375921275273099
2010-03-25,ABT,0.05963940970391061
2010-03-25,ACN,0.4821528280408708
2010-03-25,ATVI,0.08228648698211971
2010-03-26,MMM,0.3721644793065012
2010-03-26,ABT,0.05830897880140314
2010-03-26,ACN,0.48703008231248796
2010-03-26,ATVI,0.08249645957960776
2010-03-29,MMM,0.3737193484227571
2010-03-29,ABT,0.05853593718430175
2010-03-29,ACN,0.4857524542238906
2010-03-29,ATVI,0.08199226016905058
2010-03-30,MMM,0.38231387900055025
2010-03-30,ABT,0.05714357670832698
2010-03-30,ACN,0.47868618420069464
2010-03-30,ATVI,0.0818563600904282
2010-03-31,MMM,0.3813231973106292
2010-03-31,ABT,0.05766581713654263
2010-03-31,ACN,0.4785362124118731
2010-03-31,ATVI,0.08247477314095517
2010-04-01,MMM,0.38281536407054095
2010-04-01,ABT,0.05800482782308489
2010-04-01,ACN,0.47754905231814776
2010-04-01,ATVI,0.08163075578822641
2010-04-05,MMM,0.3829727199389142
2010-04-05,ABT,0.05776158369659357
2010-04-05,ACN,0.4771806201425235
2010-04-05,ATVI,0.08208507622196881
2010-04-06,MMM,0.38528066502047414
2010-04-06,ABT,0.05790083369964545
2010-04-06,ACN,0.4741213275325178
2010-04-06,ATVI,0.08269717374736257
2010-04-07,MMM,0.38319943864919775
2010-04-07,ABT,0.05768941862705915
2010-04-07,ACN,0.47590749139397887
2010-04-07,ATVI,0.08320365132976418
2010-04-08,MMM,0.3797694878030367
2010-04-08,ABT,0.05742078678522221
2010-04-08,ACN,0.4795763373712422
2010-04-08,ATVI,0.08323338804049873
2010-04-09,MMM,0.3761913555086713
2010-04-09,ABT,0.0569983129451465
2010-04-09,ACN,0.4824612796379245
2010-04-09,ATVI,0.08434905190825764
2010-04-12,MMM,0.3745605998800478
2010-04-12,ABT,0.0568295969445819
2010-04-12,ACN,0.484279695921756
2010-04-12,ATVI,0.08433010725361435
2010-04-13,MMM,0.3770263606159528
2010-04-13,ABT,0.05633368816777587
2010-04-13,ACN,0.48397173580287867
2010-04-13,ATVI,0.08266821541339266
2010-04-14,MMM,0.37946993183138006
2010-04-14,ABT,0.05642881848236909
2010-04-14,ACN,0.4838365457704452
2010-04-14,ATVI,0.08026470391580563
2010-04-15,MMM,0.38088212328706594
2010-04-15,ABT,0.05628610024372765
2010-04-15,ACN,0.4843924639028524
2010-04-15,ATVI,0.07843931256635399
2010-04-16,MMM,0.3775402071647855
2010-04-16,ABT,0.05651006543058172
2010-04-16,ACN,0.4862362794069927
2010-04-16,ATVI,0.07971344799764009
2010-04-19,MMM,0.37928944210074017
2010-04-19,ABT,0.057382093656547985
2010-04-19,ACN,0.4840574248065449
2010-04-19,ATVI,0.07927103943616687
2010-04-20,MMM,0.37901301392670733
2010-04-20,ABT,0.05657896089946487
2010-04-20,ACN,0.48526733149038576
2010-04-20,ATVI,0.07914069368344205
2010-04-21,MMM,0.3797125968698789
2010-04-21,ABT,0.055038438819482983
2010-04-21,ACN,0.4871575436092861
2010-04-21,ATVI,0.07809142070135214
2010-04-22,MMM,0.3815987074955676
2010-04-22,ABT,0.05438469735300364
2010-04-22,ACN,0.4869207985387262
2010-04-22,ATVI,0.07709579661270254
2010-04-23,MMM,0.3798403640992513
2010-04-23,ABT,0.053886917439630665
2010-04-23,ACN,0.4899361259148743
2010-04-23,ATVI,0.0763365925462438
2010-04-26,MMM,0.38508161201637514
2010-04-26,ABT,0.05321627131820474
2010-04-26,ACN,0.4852054624141492
2010-04-26,ATVI,0.0764966542512709
2010-04-27,MMM,0.39085650173528885
2010-04-27,ABT,0.05304937324213658
2010-04-27,ACN,0.4798511161157365
2010-04-27,ATVI,0.0762430089068381
2010-04-28,MMM,0.3913172870723097
2010-04-28,ABT,0.05348134319264323
2010-04-28,ACN,0.4824945806715374
2010-04-28,ATVI,0.0727067890635097
2010-04-29,MMM,0.3903090653014859
2010-04-29,ABT,0.05319578174473828
2010-04-29,ACN,0.48269777284242077
2010-04-29,ATVI,0.07379738011135493
2010-04-30,MMM,0.39119703208550616
2010-04-30,ABT,0.054147605276533
2010-04-30,ACN,0.48133073401598747
2010-04-30,ATVI,0.07332462862197327
2010-05-03,MMM,0.3937071632724654
2010-05-03,ABT,0.053498332838804036
2010-05-03,ACN,0.47947580382894456
2010-05-03,ATVI,0.07331870005978604
2010-05-04,MMM,0.3920489009454826
2010-05-04,ABT,0.05383773169971658
2010-05-04,ACN,0.48067126883712796
2010-05-04,ATVI,0.0734420985176728
2010-05-05,MMM,0.39328526320249885
2010-05-05,ABT,0.054643781905236
2010-05-05,ACN,0.47883241508288243
2010-05-05,ATVI,0.07323853980938276
2010-05-06,MMM,0.392809509978961
2010-05-06,ABT,0.054813760950987014
2010-05-06,ACN,0.47900472306028274
2010-05-06,ATVI,0.07337200600976927
2010-05-07,MMM,0.3916894847471832
2010-05-07,ABT,0.05540402657278645
2010-05-07,ACN,0.47782042231607563
2010-05-07,ATVI,0.07508606636395473
2010-05-10,MMM,0.39644803057641603
2010-05-10,ABT,0.05497157884931405
2010-05-10,ACN,0.47325203761233664
2010-05-10,ATVI,0.07532835296193327
2010-05-11,MMM,0.3934922873968435
2010-05-11,ABT,0.05483650633929375
2010-05-11,ACN,0.47601741012928384
2010-05-11,ATVI,0.07565379613457895
2010-05-12,MMM,0.39549586916428725
2010-05-12,ABT,0.05394864903691525
2010-05-12,ACN,0.4742381409262195
2010-05-12,ATVI,0.07631734087257784
2010-05-13,MMM,0.3967247201262992
2010-05-13,ABT,0.054053241263426734
2010-05-13,ACN,0.47301974040153993
2010-05-13,ATVI,0.07620229820873413
2010-05-14,MMM,0.40357412896060835
2010-05-14,ABT,0.0554515985288897
2010-05-14,ACN,0.4645534983267117
2010-05-14,ATVI,0.0764207741837902
2010-05-17,MMM,0.39948418714147776
2010-05-17,ABT,0.05481041196586221
2010-05-17,ACN,0.4696345161777765
2010-05-17,ATVI,0.07607088471488344
2010-05-18,MMM,0.4007781178809532
2010-05-18,ABT,0.05498504578903882
2010-05-18,ACN,0.46817866782505313
2010-05-18,ATVI,0.07605816850495484
2010-05-19,MMM,0.39700672290682404
2010-05-19,ABT,0.05531733886754965
2010-05-19,ACN,0.4718483284509902
2010-05-19,ATVI,0.07582760977463618
2010-05-20,MMM,0.39558476821013744
2010-05-20,ABT,0.05542830399152387
2010-05-20,ACN,0.47173903707843734
2010-05-20,ATVI,0.07724789071990142
2010-05-21,MMM,0.3981824757150226
2010-05-21,ABT,0.05556247435041589
2010-05-21,ACN,0.4704671558286577
2010-05-21,ATVI,0.07578789410590371
2010-05-24,MMM,0.39357221733986003
2010-05-24,ABT,0.05642059490219705
2010-05-24,ACN,0.4739778731993602
2010-05-24,ATVI,0.07602931455858282
2010-05-25,MMM,0.3952837232062901
2010-05-25,ABT,0.05635773248115265
2010-05-25,ACN,0.4716594762976845
2010-05-25,ATVI,0.07669906801487261
2010-05-26,MMM,0.39626394529932124
2010-05-26,ABT,0.05663953284725761
2010-05-26,ACN,0.4681140131406726
2010-05-26,ATVI,0.0789825087127486
2010-05-27,MMM,0.3979007912443809
2010-05-27,ABT,0.056115604313878964
2010-05-27,ACN,0.46726345527132407
2010-05-27,ATVI,0.078720149170416
2010-05-28,MMM,0.3952759525107151
2010-05-28,ABT,0.05686488501975154
2010-05-28,ACN,0.4674931948113916
2010-05-28,ATVI,0.08036596765814169
2010-06-01,MMM,0.39637309999792
2010-06-01,ABT,0.05717325888713978
2010-06-01,ACN,0.46595542796690603
2010-06-01,ATVI,0.0804982131480341
2010-06-02,MMM,0.3968340955977547
2010-06-02,ABT,0.057405588324369226
2010-06-02,ACN,0.46403990683786583
2010-06-02,ATVI,0.0817204092400103
2010-06-03,MMM,0.38991532212181346
2010-06-03,ABT,0.05699123348727907
2010-06-03,ACN,0.4709693297176067
2010-06-03,ATVI,0.08212411467330075
2010-06-04,MMM,0.38898464927074256
2010-06-04,ABT,0.05705723676561816
2010-06-04,ACN,0.471918642414699
2010-06-04,ATVI,0.08203947154894037
2010-06-07,MMM,0.3870421798110294
2010-06-07,ABT,0.05743266655406266
2010-06-07,ACN,0.4731867695879167
2010-06-07,ATVI,0.08233838404699137
2010-06-08,MMM,0.38833792077955454
2010-06-08,ABT,0.057585968982352735
2010-06-08,ACN,0.4722048125544881
2010-06-08,ATVI,0.08187129768360464
2010-06-09,MMM,0.388566310146576
2010-06-09,ABT,0.05715911741998202
2010-06-09,ACN,0.47330377603467744
2010-06-09,ATVI,0.08097079639876442
2010-06-10,MMM,0.38921621185685723
2010-06-10,ABT,0.05691851236569475
2010-06-10,ACN,0.47326238339562315
2010-06-10,ATVI,0.08060289238182493
2010-06-11,MMM,0.39147403892805444
2010-06-11,ABT,0.056612595518398416
2010-06-11,ACN,0.4704687697706068
2010-06-11,ATVI,0.08144459578294022
2010-06-14,MMM,0.3899114888805391
2010-06-14,ABT,0.056657709860276566
2010-06-14,ACN,0.4715463936009548
2010-06-14,ATVI,0.0818844076582295
2010-06-15,MMM,0.3897189252503751
2010-06-15,ABT,0.05645708073994935
2010-06-15,ACN,0.47072108354436765
2010-06-15,ATVI,0.0831029104653079
2010-06-16,MMM,0.3925552092755639
2010-06-16,ABT,0.056809415318515716
2010-06-16,ACN,0.4694597310110051
2010-06-16,ATVI,0.08117564439491518
2010-06-17,MMM,0.3934233612240724
2010-06-17,ABT,0.056643286608894
2010-06-17,ACN,0.46719937514627363
2010-06-17,ATVI,0.08273397702075985
2010-06-18,MMM,0.3913988446220398
2010-06-18,ABT,0.05640960974403304
2010-06-18,ACN,0.46923986884503593
2010-06-18,ATVI,0.08295167678889127
2010-06-21,MMM,0.3928306636246491
2010-06-21,ABT,0.05587076811338536
2010-06-21,ACN,0.46783350500091725
2010-06-21,ATVI,0.08346506326104838
2010-06-22,MMM,0.39241395622603376
2010-06-22,ABT,0.05645107947294236
2010-06-22,ACN,0.4687589234791645
2010-06-22,ATVI,0.0823760408218594
2010-06-23,MMM,0.3931891236364589
2010-06-23,ABT,0.05599280823378165
2010-06-23,ACN,0.4682984117844263
2010-06-23,ATVI,0.0825196563453331
2010-06-24,MMM,0.3909573888227649
2010-06-24,ABT,0.05693657976787368
2010-06-24,ACN,0.4694438973950316
2010-06-24,ATVI,0.08266213401432979
2010-06-25,MMM,0.3791521755773608
2010-06-25,ABT,0.05440218924634397
2010-06-25,ACN,0.48715525826316847
2010-06-25,ATVI,0.07929037691312674
2010-06-28,MMM,0.38315910447261564
2010-06-28,ABT,0.05490979470226982
2010-06-28,ACN,0.4817383968955851
2010-06-28,ATVI,0.08019270392952932
2010-06-29,MMM,0.3881678620335913
2010-06-29,ABT,0.055346066758085
2010-06-29,ACN,0.47785351720655
2010-06-29,ATVI,0.0786325540017736
2010-06-30,MMM,0.3899344293057576
2010-06-30,ABT,0.05539997333004094
2010-06-30,ACN,0.476989709271052
2010-06-30,ATVI,0.07767588809314942
2010-07-01,MMM,0.3905128752530028
2010-07-01,ABT,0.0554112837738915
2010-07-01,ACN,0.4757744081235767
2010-07-01,ATVI,0.0783014328495289
2010-07-02,MMM,0.3890780729180072
2010-07-02,ABT,0.0558332004497454
2010-07-02,ACN,0.47513911669700065
2010-07-02,ATVI,0.07994960993524676
2010-07-06,MMM,0.38841626335111584
2010-07-06,ABT,0.055677243587986605
2010-07-06,ACN,0.47731855855655814
2010-07-06,ATVI,0.07858793450433932
2010-07-07,MMM,0.38976575686844056
2010-07-07,ABT,0.055403756694359534
2010-07-07,ACN,0.47510566956191824
2010-07-07,ATVI,0.0797248168752815
2010-07-08,MMM,0.39101808333362625
2010-07-08,ABT,0.055553164928030245
2010-07-08,ACN,0.4734871709231097
2010-07-08,ATVI,0.07994158081523373
2010-07-09,MMM,0.3933596604202088
2010-07-09,ABT,0.055166041712139714
2010-07-09,ACN,0.4718304610551537
2010-07-09,ATVI,0.07964383681249787
2010-07-12,MMM,0.39220546691134334
2010-07-12,ABT,0.054697109275679126
2010-07-12,ACN,0.4735692566719021
2010-07-12,ATVI,0.07952816714107551
2010-07-13,MMM,0.39275872589068295
2010-07-13,ABT,0.05375939827540465
2010-07-13,ACN,0.47302627616602205
2010-07-13,ATVI,0.08045559966789036
2010-07-14,MMM,0.39224633182949287
2010-07-14,ABT,0.05421644398539892
2010-07-14,ACN,0.4734821358727104
2010-07-14,ATVI,0.08005508831239783
2010-07-15,MMM,0.39248672752689806
2010-07-15,ABT,0.05443585699584907
2010-07-15,ACN,0.4727702628775184
2010-07-15,ATVI,0.0803071525997344
2010-07-16,MMM,0.3921576458082727
2010-07-16,ABT,0.05470385316882332
2010-07-16,ACN,0.47233319188766115
2010-07-16,ATVI,0.08080530913524293
2010-07-19,MMM,0.3912545454294724
2010-07-19,ABT,0.0547893607336233
2010-07-19,ACN,0.47172616268384876
2010-07-19,ATVI,0.08222993115305545
2010-07-20,MMM,0.39510995334274757
2010-07-20,ABT,0.05474545563882416
2010-07-20,ACN,0.4675075313677686
2010-07-20,ATVI,0.0826370596506596
2010-07-21,MMM,0.39688793588675464
2010-07-21,ABT,0.056318164206103014
2010-07-21,ACN,0.46548733423118877
2010-07-21,ATVI,0.08130656567595367
2010-07-22,MMM,0.3972578968856523
2010-07-22,ABT,0.05511215495079296
2010-07-22,ACN,0.46592841255627543
2010-07-22,ATVI,0.08170153560727927
2010-07-23,MMM,0.398099724610017
2010-07-23,ABT,0.054230158824078264
2010-07-23,ACN,0.4663823735336576
2010-07-23,ATVI,0.08128774303224713
2010-07-26,MMM,0.40018759884596666
2010-07-26,ABT,0.05413745318569823
2010-07-26,ACN,0.4637996450207493
2010-07-26,ATVI,0.08187530294758583
2010-07-27,MMM,0.39934694273254706
2010-07-27,ABT,0.054380481192960226
2010-07-27,ACN,0.46387276619960227
2010-07-27,ATVI,0.08239980987489043
2010-07-28,MMM,0.40145807363810115
2010-07-28,ABT,0.05468178004763549
2010-07-28,ACN,0.4614753387787668
2010-07-28,ATVI,0.08238480753549665
2010-07-29,MMM,0.40367430989736197
2010-07-29,ABT,0.054937354683152646
2010-07-29,ACN,0.45877395753734623
2010-07-29,ATVI,0.0826143778821392
2010-07-30,MMM,0.39928250943972293
2010-07-30,ABT,0.05495983963990684
2010-07-30,ACN,0.46257768558209694
2010-07-30,ATVI,0.08317996533827329
2010-08-02,MMM,0.40075335677642654
2010-08-02,ABT,0.05480709462262112
2010-08-02,ACN,0.4622578349355754
2010-08-02,ATVI,0.08218171366537684
2010-08-03,MMM,0.4028175692906912
2010-08-03,ABT,0.055404110198702936
2010-08-03,ACN,0.46189378959939126
2010-08-03,ATVI,0.07988453091121472
2010-08-04,MMM,0.40255591591821416
2010-08-04,ABT,0.055068604867660194
2010-08-04,ACN,0.46133822864036245
2010-08-04,ATVI,0.08103725057376322
2010-08-05,MMM,0.4037555108631326
2010-08-05,ABT,0.055188164806113986
2010-08-05,ACN,0.45993239822680015
2010-08-05,ATVI,0.08112392610395333
2010-08-06,MMM,0.4030349167268101
2010-08-06,ABT,0.05601457000978577
2010-08-06,ACN,0.46483606113684883
2010-08-06,ATVI,0.0761144521265553
2010-08-09,MMM,0.4035646403354269
2010-08-09,ABT,0.05595763828750996
2010-08-09,ACN,0.46497266966935524
2010-08-09,ATVI,0.07550505170770797
2010-08-10,MMM,0.4010171251771629
2010-08-10,ABT,0.05684325587103145
2010-08-10,ACN,0.4657663663939377
2010-08-10,ATVI,0.07637325255786799
2010-08-11,MMM,0.3955440230289792
2010-08-11,ABT,0.05685557656454082
2010-08-11,ACN,0.4702082832397013
2010-08-11,ATVI,0.07739211716677867
2010-08-12,MMM,0.3981638397104457
2010-08-12,ABT,0.05729345967014402
2010-08-12,ACN,0.4675498256984432
2010-08-12,ATVI,0.07699287492096703
2010-08-13,MMM,0.40109931103256985
2010-08-13,ABT,0.05733787785206029
2010-08-13,ACN,0.46371583919902526
2010-08-13,ATVI,0.07784697191634456
2010-08-16,MMM,0.3989927287442905
2010-08-16,ABT,0.057754496214265406
2010-08-16,ACN,0.46520457495626105
2010-08-16,ATVI,0.07804820008518305
2010-08-17,MMM,0.39709012830396356
2010-08-17,ABT,0.05742445900755956
2010-08-17,ACN,0.468206541731052
2010-08-17,ATVI,0.07727887095742476
2010-08-18,MMM,0.39567429339075233
2010-08-18,ABT,0.05702596395477138
2010-08-18,ACN,0.4692154732744602
2010-08-18,ATVI,0.07808426938001607
2010-08-19,MMM,0.39444210152973375
2010-08-19,ABT,0.05704660706624173
2010-08-19,ACN,0.468885188653557
2010-08-19,ATVI,0.07962610275046765
2010-08-20,MMM,0.3932013229139066
2010-08-20,ABT,0.0577013196520939
2010-08-20,ACN,0.4682244387177828
2010-08-20,ATVI,0.08087291871621666
2010-08-23,MMM,0.39675625256273767
2010-08-23,ABT,0.058437922456246766
2010-08-23,ACN,0.4648722627493284
2010-08-23,ATVI,0.07993356223168716
2010-08-24,MMM,0.3994136771740588
2010-08-24,ABT,0.058932714297458264
2010-08-24,ACN,0.4615971040586108
2010-08-24,ATVI,0.08005650446987211
2010-08-25,MMM,0.3989884608868108
2010-08-25,ABT,0.059054284191843304
2010-08-25,ACN,0.4605043164975803
2010-08-25,ATVI,0.08145293842376564
2010-08-26,MMM,0.3975581656945742
2010-08-26,ABT,0.05917546712827073
2010-08-26,ACN,0.4626883323330926
2010-08-26,ATVI,0.08057803484406241
2010-08-27,MMM,0.4008281635900714
2010-08-27,ABT,0.05916721475762043
2010-08-27,ACN,0.46021012612280315
2010-08-27,ATVI,0.07979449552950496
2010-08-30,MMM,0.39890291897132374
2010-08-30,ABT,0.05946052612610059
2010-08-30,ACN,0.46200621902833355
2010-08-30,ATVI,0.079630335874242
2010-08-31,MMM,0.3969043058314891
2010-08-31,ABT,0.05980928616569806
2010-08-31,ACN,0.46233915483185556
2010-08-31,ATVI,0.08094725317095729
2010-09-01,MMM,0.3991923223705086
2010-09-01,ABT,0.05942679365916959
2010-09-01,ACN,0.460739207704305
2010-09-01,ATVI,0.08064167626601679
2010-09-02,MMM,0.39839158429098864
2010-09-02,ABT,0.059081506010959364
2010-09-02,ACN,0.46216246883482553
2010-09-02,ATVI,0.08036444086322651
2010-09-03,MMM,0.3995835367364804
2010-09-03,ABT,0.05826469445758014
2010-09-03,ACN,0.4616654615615097
2010-09-03,ATVI,0.08048630724442976
2010-09-07,MMM,0.39744032467356977
2010-09-07,ABT,0.05860740047187258
2010-09-07,ACN,0.46389809599190374
2010-09-07,ATVI,0.0800541788626539
2010-09-08,MMM,0.40003297585762926
2010-09-08,ABT,0.05850848080682758
2010-09-08,ACN,0.46082349756750385
2010-09-08,ATVI,0.08063504576803933
2010-09-09,MMM,0.3996984358816157
2010-09-09,ABT,0.059051300992240624
2010-09-09,ACN,0.4602361686183874
